# ----------------------------------------
# Business First Stop - GA4
# Untitled exploration-Free form 1
# 20230505-20260309
# ----------------------------------------

Session default channel group,Direct,Direct,Organic Search,Organic Search,Paid Search,Paid Search,Referral,Referral,Unassigned,Unassigned,Totals,Totals
/PAGES/CLOSING-YOUR-BUSINESS,0,0,1,1,0,0,0,0,0,0,1,1
/PAGES/CREATE-A-,1,1,0,0,0,0,0,0,0,0,1,1
/PAGES/FILINGS-AND%20-ACCOUNTING,1,1,0,0,0,0,0,0,0,0,1,1
/PAGES/OUT-OF-STATE-BUSINESS-REGISTRACION,1,1,0,0,0,0,0,0,0,0,1,1
/PAGES/REGISER-YOUR-BUSINESS,1,1,0,0,0,0,0,0,0,0,1,1
/PAGES/REGISTER,1,1,0,0,0,0,0,0,0,0,1,1
/PAGES/REGISTER-FOR-TAXES,1,1,0,0,0,0,0,0,0,0,1,1
/PAGES/REGISTER-YOUR-BUSINES,0,0,1,1,0,0,0,0,0,0,1,1
/PAGES/START-BUSINESS,1,1,0,0,0,0,0,0,0,0,1,1
/PAGES/register-for-taxes,0,0,1,1,0,0,0,0,0,0,1,1
/PEAGE/REGISTER-YOUR-BUSINESS,1,1,0,0,0,0,0,0,0,0,1,1
/Pages/BusinessNameSearch,0,0,0,0,0,0,1,1,0,0,1,1
/Pages/Start-a-Business,0,0,0,0,0,0,1,1,0,0,1,1
/Press-Room/Cranes-in-the-Air/,1,1,0,0,0,0,0,0,0,0,1,1
/Press-Room/News-Articles/News-Articles/NOFA-Phase-3-Grant,1,1,0,0,0,0,0,0,0,0,1,1
/Press-Room/News-Articles/News-Articles/​New-Jersey-Technology-Companies-Offer-Products-Se/,1,1,0,0,0,0,0,0,0,0,1,1
/Press-Room/News-Articles/Press-Releases/NJEDA-Issues-RFQ-for-Development-of-Former-Riverfr,0,0,0,0,0,0,1,1,0,0,1,1
/Press-Room/News-Articles/Press-Releases/NJEDA-Waives-80-Percent-Project-Site-Requirement-a/,1,1,0,0,0,0,0,0,0,0,1,1
/Press-Room/News-Articles/Press-Releases/NJEDA-to-Provide-$15-Million-in-New-CARES-Act-Fund/,0,0,0,0,0,0,0,0,0,0,1,1
/Press-Room/News-Articles/Press-Releases/New-Jersey-Biotechnology-Task-Force-Issues-Recomme/,1,1,0,0,0,0,0,0,0,0,1,1
/Press-Room/News-Articles/Press-Releases/New-Jersey-Launches-Research-Portal-to-Drive-Indus/,1,1,0,0,0,0,0,0,0,0,1,1
/Press-Room/News-Articles/Press-Releases/State-Partners-with-UCEDC-to-Spur-Small-Business-G/,1,1,0,0,0,0,0,0,0,0,1,1
/Press-Room/News-Articles/Press-Releases/Tim-Sullivan-Named-Chief-Executive-Officer-of-EDA,1,1,0,0,0,0,0,0,0,0,1,1
/Press-Room/News-Articles/Press-Releases/​EDA-RELEASES-RFQ-FOR-PURCHASE-AND-DEVELOPMENT-OF/,0,0,0,0,0,0,1,1,0,0,1,1
/RECENT/NEW-JERSEY-S-CORPORATION-ELECTINS-HAVE-BEEN-ELIMINATED,1,1,0,0,0,0,0,0,0,0,1,1
/RECENT/NEW-JERSEY-S-CORPORATION-ELECTIONS-HAVE-BEEN-ELIMINATED,1,1,0,0,0,0,0,0,0,0,1,1
/RECENT/NEW-LIABILITYI-INSUANCE-REQUIREMENTS-FOR-%20BUSINESS-OWENRS0LANDLORDS,1,1,0,0,0,0,0,0,0,0,1,1
/RECORDS,1,1,0,0,0,0,0,0,0,0,1,1
/REGISTER-YOUR-BUSINESS,0,0,1,1,0,0,0,0,0,0,1,1
/REGISTRATIONprofile,0,0,1,1,0,0,0,0,0,0,1,1
/REVENUE,1,1,0,0,0,0,0,0,0,0,1,1
/RFP/,1,1,0,0,0,0,0,0,0,0,1,1
/RK=2/RS=VeFO3HhzBQmVBJVALWuZjdwDi0E-/,0,0,1,1,0,0,0,0,0,0,1,1
/Register%20Your%20Business,1,1,0,0,0,0,0,0,0,0,1,1
/Registeryourbusiness,1,1,0,0,0,0,0,0,0,0,1,1
/SAGE,1,1,0,0,0,0,0,0,0,0,1,1
/SIGNIN,1,1,0,0,0,0,0,0,0,0,1,1
/SMALL-BUSINESS-IMPROVEMENT-GRANT/,6,1,0,0,0,0,0,0,0,0,6,1
/SMALL-BUSINESS-LEASE-GRANT-PROGRAM/,1,1,0,0,0,0,0,0,0,0,1,1
/SMALL-BUSINESS-improvement-grant/,2,1,0,0,0,0,0,0,0,0,2,1
/SMALLBUSINESSSERVICES/,1,1,0,0,0,0,0,0,0,0,1,1
/SMrqmW2QTamEgaJf9,1,1,0,0,0,0,0,0,0,0,1,1
/SOS NM,0,0,1,1,0,0,0,0,0,0,1,1
/STARTER-KITS,1,1,0,0,0,0,0,0,0,0,1,1
/STATE/BAC,1,1,0,0,0,0,0,0,0,0,1,1
/Savi,1,1,0,0,0,0,0,0,0,0,1,1
/SmallBusinessServices/,3,1,0,0,0,0,0,0,0,0,3,1
/Sole-Proprietorship,0,0,0,0,0,0,1,1,0,0,1,1
/T76cb170b-a420-4cab-9901-bdbaf910cd6a/069c82fa-a7fb-41ee-afc7-36560024c7a4,1,1,0,0,0,0,0,0,0,0,1,1
/T76cb170b-a420-4cab-9901-bdbaf910cd6a/2324380c-9457-4c60-867a-985d3e466f8a,1,1,0,0,0,0,0,0,0,0,1,1
/T76cb170b-a420-4cab-9901-bdbaf910cd6a/3530111b-9ebc-4472-9749-c4126459cc7a,1,1,0,0,0,0,0,0,0,0,1,1
/T76cb170b-a420-4cab-9901-bdbaf910cd6a/45ee7504-d6f9-4f78-9062-f4c0ed9ab6ab,1,1,0,0,0,0,0,0,0,0,1,1
/T76cb170b-a420-4cab-9901-bdbaf910cd6a/72772489-239d-4982-8980-e83cfa5a9379,1,1,0,0,0,0,0,0,0,0,1,1
/T76cb170b-a420-4cab-9901-bdbaf910cd6a/d465e130-6adc-4aa9-bea9-1c4fe7f03dde,1,1,0,0,0,0,0,0,0,0,1,1
/T76cb170b-a420-4cab-9901-bdbaf910cd6a/f2d8136a-a144-4d0e-98f6-9719bf4e4248,1,1,0,0,0,0,0,0,0,0,1,1
/TAX,1,1,0,0,0,0,0,0,0,0,1,1
/TAXPORTAL,2,1,0,0,0,0,0,0,0,0,2,1
/TLS/,1,1,0,0,0,0,0,0,0,0,1,1
/TLSFeatures/,1,1,0,0,0,0,0,0,0,0,1,1
/TREASURY/REVENUE/PBS.SHTML,1,1,0,0,0,0,0,0,0,0,1,1
/TREASURY/REVENUE/REGRECORDS.SHTML,1,1,0,0,0,0,0,0,0,0,1,1
/TREASURY/TAXATION/ONLINE.SHTML,1,1,0,0,0,0,0,0,0,0,1,1
/TReasury,1,1,0,0,0,0,0,0,0,0,1,1
/TReasury/revenue,1,1,0,0,0,0,0,0,0,0,1,1
/TReasury/revenue/regrecords.shtml,1,1,0,0,0,0,0,0,0,0,1,1
/TYTR%20BUSINESSFILINGS,0,0,0,0,0,0,1,1,0,0,1,1
/TYTR_BusinessFilings/jsp/common/Login,1,1,0,0,0,0,0,0,0,0,1,1
/TYTR_BusinessFilings/servlet/payment,0,0,0,0,0,0,1,1,0,0,1,1
/V,1,1,0,0,0,0,0,0,0,0,1,1
/VentureFunds/,1,1,0,0,0,0,0,0,0,0,1,1
/WORKFROMHOME/,1,1,0,0,0,0,0,0,0,0,1,1
/Wsc8wbigR8ZDYFWP7,1,1,0,0,0,0,0,0,0,0,1,1
/[anytimeActionTaskUrlSlug],1,1,0,0,0,0,0,0,0,0,1,1
/](https://business.nj.gov/),1,1,0,0,0,0,0,0,0,0,1,1
/__,1,1,0,0,0,0,0,0,0,0,1,1
/__cypress/runner/cypress_runner.js:1697:18,0,0,0,0,0,0,2,1,0,0,2,1
/_next/static/webpack/webpack.b37f5232d8b5faef.hot-update.js,0,0,0,0,0,0,1,1,0,0,1,1
/a,0,0,1,1,0,0,0,0,0,0,1,1
/a-zdirectory,1,1,0,0,0,0,0,0,0,0,1,1
/about-us/,0,0,1,1,0,0,0,0,0,0,1,1
/about/ login/,1,1,0,0,0,0,0,0,0,0,1,1
/about/Public-Information/,1,1,0,0,0,0,0,0,0,0,1,1
/about/Public-Information/COVID-19-Assistance-Activity-Reports/Small-Business-Emergency-Assistance-Grant-Activity/,1,1,0,0,0,0,0,0,0,0,1,1
/about/Public-Information/CSIT/Catalyst-Seed-R&D-Seed-Grant-Program/,0,0,1,1,0,0,0,0,0,0,1,1
/about/Public-Information/CSIT/Clean-Tech-Seed-Grant-Program/,1,1,0,0,0,0,0,0,0,0,1,1
/about/Public-Information/Inactive-EDA-Programs/Business-Employment-Incentive-Program-(BEIP,0,0,1,1,0,0,0,0,0,0,1,1
/about/Public-Information/Inactive-EDA-Programs/Business-Retention-and-Relocation-Assistance-Grant/,1,1,0,0,0,0,0,0,0,0,1,1
/about/Public-Information/Inactive-EDA-Programs/Petroleum-Underground-Storage-Tank-Program-(PUST,1,1,0,0,0,0,0,0,0,0,1,1
/about/Public-Information/Research-with-New-Jersey-Frequently-Asked-Question/,1,1,0,0,0,0,0,0,0,0,1,1
/about/Who-We-Are/board/Ex-Officio-Members/Kenneth-E-Kobylowski/,1,1,0,0,0,0,0,0,0,0,1,1
/about/board-information/,1,1,0,0,0,0,0,0,0,0,1,1
/about/commissions-and-boards/csit/,0,0,0,0,0,0,1,1,0,0,1,1
/about/contact-us/,1,1,0,0,0,0,0,0,0,0,1,1
/about/leadership/,0,0,0,0,0,0,1,1,0,0,1,1
/about/login/,1,1,0,0,0,0,0,0,0,0,1,1
/about/public-information/board-meetings/,0,0,0,0,0,0,1,1,0,0,1,1
/about/public-information/special-programs/cannabis-equity/,0,0,2,1,0,0,0,0,0,0,2,1
/about/what_we_do/,0,0,0,0,0,0,0,0,0,0,1,1
/account-naics,1,1,0,0,0,0,0,0,0,0,1,1
/account-setup WHAT IS NJ EMPLOYER STATE ID NUMBER,0,0,1,1,0,0,0,0,0,0,1,1
/account-setuphttps:/www.nevadatax.nv.gov,0,0,1,1,0,0,0,0,0,0,1,1
/account/dashboard,0,0,0,0,1,1,0,0,0,0,1,1
/account/my-account/,1,1,0,0,0,0,1,0,0,0,2,1
/accountSetup,0,0,0,0,0,0,1,1,0,0,1,1
/accountant-license-reinstatement,1,1,0,0,0,0,0,0,0,0,1,1
/accountsetup,1,1,0,0,0,0,0,0,0,0,1,1
/actions/2,1,1,0,0,0,0,0,0,0,0,1,1
/actions/[quickActionTaskUrlSlug],0,0,0,0,0,0,0,0,1,1,1,1
/actions/add-update-waste-generator-decals,0,0,1,1,0,0,0,0,0,0,1,1
/actions/architecture-license-reinstatement,0,0,0,0,0,0,1,1,0,0,1,1
/actions/asdfasdf,1,1,0,0,0,0,0,0,0,0,1,1
/actions/commercial-pest-applicator-license-recert,0,0,0,0,0,0,0,0,0,0,1,1
/actions/electrical-contracting-business-permit-reactivation,0,0,0,0,0,0,0,0,1,1,1,1
/actions/massage-license-reinstatement,0,0,0,0,0,0,0,0,1,1,1,1
/actions/pesticide-dealer-business-license,0,0,0,0,0,0,1,1,0,0,1,1
/actions/pesticide-dealer-license-renewal,0,0,0,0,0,0,1,1,0,0,1,1
/actions/prevailing-wage,0,0,1,1,0,0,0,0,0,0,1,1
/actions/question-addressCity,1,1,0,0,0,0,0,0,0,0,1,1
/actions/question-addressLine1,1,1,0,0,0,0,0,0,0,0,1,1
/actions/question-taxId,1,1,0,0,0,0,0,0,0,0,1,1
/actions/renew-waste-transporter-decals,0,0,2,1,0,0,0,0,0,0,2,1
/actions/sdfsdf,1,1,0,0,0,0,0,0,0,0,1,1
/actions/srt,1,1,0,0,0,0,0,0,0,0,1,1
/actions/state-contracting-task,0,0,0,0,0,0,1,1,0,0,1,1
/actions/tax-clearance,0,0,1,1,0,0,0,0,0,0,1,1
/actions/tax-clearance-apply,0,0,1,1,0,0,0,0,0,0,1,1
/actions/tax-clearance-certicate-apply,1,1,0,0,0,0,0,0,0,0,1,1
/actions/tax-clearance-certificate,1,1,0,0,0,0,0,0,0,0,1,1
/actions/well-decommissioning-report,1,1,0,0,0,0,0,0,0,0,1,1
/actions/well-record,1,1,0,0,0,0,0,0,0,0,1,1
/activateprograms/,1,1,0,0,0,0,0,0,0,0,1,1
/activeprograms/cnn.com/,1,1,0,0,0,0,0,0,0,0,1,1
/ada-compliance,0,0,0,0,0,0,0,0,1,1,1,1
/addresschange,1,1,0,0,0,0,0,0,0,0,1,1
/ads.txt,1,1,0,0,0,0,0,0,0,0,1,1
/adsfasdfasdfa,0,0,0,0,0,0,1,1,0,0,1,1
/affirmative action,1,1,0,0,0,0,0,0,0,0,1,1
/affirmative action/,1,1,0,0,0,0,0,0,0,0,1,1
/affirmative actions/,1,1,0,0,0,0,0,0,0,0,1,1
/affirmativeaction/Registered,1,1,0,0,0,0,0,0,0,0,1,1
/agency/business-action-center,1,1,0,0,0,0,0,0,0,0,1,1
/agents/business-names,1,1,0,0,0,0,0,0,0,0,1,1
/agents/chooseabusinessstructure,1,1,0,0,0,0,0,0,0,0,1,1
/alivio-covid-19-soporte-de-consultoria-para-pequenas-empresas/,1,1,0,0,0,0,0,0,0,0,1,1
/alkoeppehonored,1,1,0,0,0,0,0,0,0,0,1,1
/amend,1,1,0,0,0,0,0,0,0,0,1,1
/amenities-proximity-to-major-cities-and-universities-draw-sunnylife-pharma-to-ccit/,1,1,0,0,0,0,0,0,0,0,1,1
/angel-investors-inject-nearly-39-million-into-new-jersey-innovation-ecosystem-in-first-half-of-2018/,0,0,1,1,0,0,0,0,0,0,1,1
/angelcredit/,1,1,0,0,0,0,0,0,0,0,1,1
/angelinvestor,1,1,0,0,0,0,0,0,0,0,1,1
/angelinvestor/,0,0,0,0,0,0,0,0,1,1,1,1
/angelinvestorrelease2018/,1,1,0,0,0,0,0,0,0,0,1,1
/angelmatchgm/,1,1,0,0,0,0,0,0,0,0,1,1
/angeltax credit/,1,1,0,0,0,0,0,0,0,0,1,1
/angeltaxcradit/,1,1,0,0,0,0,0,0,0,0,1,1
/angeltaxcret/,1,1,0,0,0,0,0,0,0,0,1,1
/anglematch,0,0,0,0,0,0,0,0,0,0,1,1
/announcement/choose-a-location,1,1,0,0,0,0,0,0,0,0,1,1
/announcement/cupiditate-dolor-aut-est,1,1,0,0,0,0,0,0,0,0,1,1
/announcement/et-et-voluptatum-consequatur,1,1,0,0,0,0,0,0,0,0,1,1
/announcement/register-as-an-employer,1,1,0,0,0,0,0,0,0,0,1,1
/announcement/register-your-business,1,1,0,0,0,0,0,0,0,0,1,1
/announcement/reprehenderit-provident-voluptatem-nulla,0,0,0,0,0,0,0,0,1,1,1,1
/announcement/rerum-iste-tempora,1,1,0,0,0,0,0,0,0,0,1,1
/annual%20report,1,1,0,0,0,0,0,0,0,0,1,1
/annual-venture-conference-to-shine-spotlight-on-new-jersey-technology-councils-support-of-industry/,1,1,0,0,0,0,0,0,0,0,1,1
/annual.report,0,0,1,1,0,0,0,0,0,0,1,1
/another-new-jersey-bank-pays-off-tarp/,0,0,1,1,0,0,0,0,0,0,1,1
/answering%20service,1,1,0,0,0,0,0,0,0,0,1,1
/anytime-action-tasks/electrical-contracting-business-permit-update,1,1,0,0,0,0,0,0,0,0,1,1
/api/ping,1,1,0,0,0,0,0,0,0,0,1,1
/api/users/*,0,0,0,0,0,0,1,1,0,0,1,1
/apis/site/proxy,1,1,0,0,0,0,0,0,0,0,1,1
/aplications,0,0,1,1,0,0,0,0,0,0,1,1
/apostille,1,1,0,0,0,0,0,0,0,0,1,1
/application,1,1,0,0,0,0,0,0,0,0,1,1
/applications-now-open-for-nj-offshore-wind-tax-credit-program/,0,0,0,0,0,0,1,1,0,0,1,1
/applications.asp/,1,1,0,0,0,0,0,0,0,0,1,1
/apprenticeship-training-center-constructin-grant-program/,0,0,1,1,0,0,0,0,0,0,1,1
"/april-9-2025-eda-board-book, https:/www.njeda.gov/event/show-me-the-resources-njeda-small-business-week-webinar/",1,1,0,0,0,0,0,0,0,0,1,1
/ar,2,1,0,0,0,0,0,0,0,0,2,1
/ar/pages/create-a-business-plan,1,1,0,0,0,0,0,0,0,0,1,1
/arch-insurance-to-bring-hundreds-of-jobs-to-new-jersey/,1,1,0,0,0,0,0,0,0,0,1,1
/archive/faqs,0,0,0,0,0,0,0,0,0,0,1,1
/archive/grow-a-business-2/contract-with-the-city,1,1,0,0,0,0,0,0,0,0,1,1
/archive/grow-a-business-2/market-your-business,1,1,0,0,0,0,0,0,0,0,1,1
/archive/grow-a-business-2/open-another-location,1,1,0,0,0,0,0,0,0,0,1,1
/archive/manage-a-business-2/business-preparedness,1,1,0,0,0,0,0,0,0,0,1,1
/archive/manage-a-business-2/closing-your-business,1,1,0,0,0,0,0,0,0,0,1,1
/archive/manage-a-business-2/key-dates-and-deadlines,1,1,0,0,0,0,0,0,0,0,1,1
/archive/manage-a-business-2/manage-employees,1,1,0,0,0,0,0,0,0,0,1,1
/archive/plan-a-business/buy-an-existing-business,1,1,0,0,0,0,0,0,0,0,1,1
/archive/plan-a-business/choose-a-business-structure,1,1,0,0,0,0,0,0,0,0,1,1
/archive/plan-a-business/choose-a-location,1,1,0,0,0,0,0,0,0,0,1,1
/archive/plan-a-business/create-a-business-plan,1,1,0,0,0,0,0,0,0,0,1,1
/archive/plan-a-business/finance-your-business,1,1,0,0,0,0,0,0,0,0,1,1
/archive/plan-a-business/hire-employees,1,1,0,0,0,0,0,0,0,0,1,1
/archived/funding-old,1,1,0,0,0,0,0,0,0,0,1,1
/area-business-people-learn-about-resources/,0,0,1,1,0,0,0,0,0,0,1,1
/art phase ii/,1,1,0,0,0,0,0,0,0,0,1,1
/art-phASE-II/,1,1,0,0,0,0,0,0,0,0,1,1
/art-phase ii/,1,1,0,0,0,0,0,0,0,0,1,1
/article of corp,0,0,0,0,0,0,1,1,0,0,1,1
/article/funding-opportunities-for-faith-based-and-community-organizations,1,1,0,0,0,0,0,0,0,0,1,1
/articles/trademarks-patents-and-copyrights,1,1,0,0,0,0,0,0,0,0,1,1
/asdfasdf,1,1,0,0,0,0,0,0,0,0,1,1
/aspire-program/,0,0,1,1,0,0,0,0,0,0,1,1
/assistance,1,1,0,0,0,0,0,0,0,0,1,1
/at,0,0,0,0,0,0,1,1,0,0,1,1
/atlantic-city-revitalization-grant-program-phase-two/<https://urldefense.com/v3/__https:/www.njeda.gov/atlantic-city-revitalization-grant-program-phase-two/__;!!A2VBZwsE!023yKfrkjdCZR0dmnXye1gOG3jV9agQpWGDZHS5msKTUbJ-o1aqOSQVzW_FuUdU7iaqbnYpncMwGg-jiKgMpAg$,0,0,1,1,0,0,0,0,0,0,1,1
/aui/Login,1,1,0,0,0,0,0,0,0,0,1,1
/author/abigail/,0,0,1,1,0,0,0,0,0,0,1,1
/author/alberto/page/2/,0,0,1,1,0,0,0,0,0,0,1,1
/author/alexandrak/,0,0,1,1,0,0,0,0,0,0,1,1
/author/brianna/,0,0,0,0,0,0,1,1,0,0,1,1
/author/business-nj-team,1,1,0,0,0,0,0,0,0,0,1,1
/axis/,0,0,0,0,0,0,1,1,0,0,1,1
/bG9iYnlpbm/,1,1,0,0,0,0,0,0,0,0,1,1
/bags/funding,1,1,0,0,0,0,0,0,0,0,1,1
/bags/plastic-bag-ban,1,1,0,0,0,0,0,0,0,0,1,1
/bags/plastic-ban-law. Accessed 24 September 2025,1,1,0,0,0,0,0,0,0,0,1,1
/bags/plastic-ban-law. Accessed 24 September 2025.,1,1,0,0,0,0,0,0,0,0,1,1
"/bags/plastic-ban-law; We need to register as a ""brand owner"" or ""generator:  https:/www.nj.gov/dep/dshw/recycled-content",0,0,0,0,0,0,1,1,0,0,1,1
/bags/plastic-ban-law; https://ecology.wa.gov/about-us/who-we-are/news/2021/statewide-bag-ban-begins-oct-1,0,0,1,1,0,0,0,0,0,0,1,1
/bags/plastic-ban-law;%20We%20need%20to%20register%20as%20a,0,0,2,1,0,0,0,0,0,0,2,1
/bags/plastic-ban-law;%20We%20need%20to%20register%20as%20a%20%22brand%20owner%22%20or%20%22generator:%20%20https:/www.nj.gov/dep/dshw/recycled-content,0,0,1,1,0,0,0,0,0,0,1,1
/bags/plastic-ban=,1,1,0,0,0,0,0,0,0,0,1,1
/bags/resources,0,0,0,0,0,0,1,1,0,0,1,1
/bags/vendor-listening,1,1,0,0,0,0,0,0,0,0,1,1
/bait,1,1,0,0,0,0,0,0,0,0,1,1
/bananas,1,1,0,0,0,0,0,0,0,0,1,1
/banking,0,0,1,1,0,0,0,0,0,0,1,1
/banking-on-her-experience/,1,1,0,0,0,0,0,0,0,0,1,1
/bbs,1,1,0,0,0,0,0,0,0,0,1,1
/bcgs,1,1,0,0,0,0,0,0,0,0,1,1
/beneficial ownership report,0,0,1,1,0,0,0,0,0,0,1,1
/beta.business.nj.gov/pages/government-contracting,0,0,1,1,0,0,0,0,0,0,1,1
/beta.business.nj.govRecreational%20Cannabis,0,0,0,0,0,0,1,1,0,0,1,1
/bga,1,1,0,0,0,0,0,0,0,0,1,1
/bgg,0,0,3,1,0,0,0,0,0,0,3,1
/bgse,1,1,0,0,0,0,0,0,0,0,1,1
/bgssearch-results,1,1,0,0,0,0,0,0,0,0,1,1
/bidding-opportunities,1,1,0,0,0,0,0,0,0,0,1,1
/bidding/  bid,1,1,0,0,0,0,0,0,0,0,1,1
/bidding/ under/,1,1,0,0,0,0,0,0,0,0,1,1
/bidding/forms/,0,0,1,1,0,0,0,0,0,0,1,1
/biotech-startups-selected-to-accompany-njeda-to-bio-international-highlight-advantages-of-locating-in-new-jersey/,1,1,0,0,0,0,0,0,0,0,1,1
/biovidsrelease/,0,0,0,0,0,0,1,1,0,0,1,1
/bjbgs.,1,1,0,0,0,0,0,0,0,0,1,1
/bjf,0,0,1,1,0,0,0,0,0,0,1,1
/bli,1,1,0,0,0,0,0,0,0,0,1,1
/bmV3LWplcn/,1,1,0,0,0,0,0,0,0,0,1,1
/bnjs.php,1,1,0,0,0,0,0,0,0,0,1,1
/boir,1,1,0,0,0,0,0,0,0,0,1,1
/bps,0,0,1,1,0,0,0,0,0,0,1,1
/bpu,1,1,0,0,0,0,0,0,0,0,1,1
/bpu-launches-20m-energy-efficiency-program/,0,0,1,1,0,0,0,0,0,0,1,1
/brown%ED%AF%80%ED%BF%90ield%E2%80%90redevelopment%E2%80%90incentive/,0,0,1,1,0,0,0,0,0,0,1,1
/brownfield-redevelopment-incentive/https:/epcbocc.sharepoint.com/,1,1,0,0,0,0,0,0,0,0,1,1
/brownfields-incentive-program/,0,0,0,0,0,0,1,1,0,0,1,1
/brownfields-planningand-assessment-services/,2,1,0,0,0,0,0,0,0,0,2,1
/brownfields.asp/,1,1,0,0,0,0,0,0,0,0,1,1
/brownfields_redevelopment_incentive_program/,1,1,0,0,0,0,0,0,0,0,1,1
/bseg,1,1,0,0,0,0,0,0,0,0,1,1
/building-and-inspections,1,1,0,0,0,0,0,0,0,0,1,1
/bus,0,0,0,0,0,0,1,1,0,0,1,1
/business end,1,1,0,0,0,0,0,0,0,0,1,1
/business filings,1,1,0,0,0,0,0,0,0,0,1,1
/business lookup,0,0,0,0,0,0,1,1,0,0,1,1
/business name search,1,1,0,0,0,0,0,0,0,0,1,1
/business sereach,0,0,1,1,0,0,0,0,0,0,1,1
/business tax,1,1,0,0,0,0,0,0,0,0,1,1
/business%20filings,1,1,0,0,0,0,0,0,0,0,1,1
/business%20manual,1,1,0,0,0,0,0,0,0,0,1,1
/business%20records,1,1,0,0,0,0,0,0,0,0,1,1
/business-name,1,1,0,0,0,0,0,0,0,0,1,1
/business-names,1,1,0,0,0,0,0,0,0,0,1,1
/business-records,1,1,0,0,0,0,0,0,0,0,1,1
/business-records-search,2,1,0,0,0,0,0,0,0,0,2,1
/business-records-search.,1,1,0,0,0,0,0,0,0,0,1,1
/business-records/name-search,1,1,0,0,0,0,0,0,0,0,1,1
/business-records/search,1,1,0,0,0,0,0,0,0,0,1,1
/business-support,1,1,0,0,0,0,0,0,0,0,1,1
/business.nj.gov my account - check available names and form your business.htm.html,1,1,0,0,0,0,0,0,0,0,1,1
/business.nj.gov/es/pages/ register-for-taxes,0,0,1,1,0,0,0,0,0,0,1,1
/business.search,0,0,1,1,0,0,0,0,0,0,1,1
/business/about,1,1,0,0,0,0,0,0,0,0,1,1
/business/business-licenses,1,1,0,0,0,0,0,0,0,0,1,1
/business/choose-a-business-structure',1,1,0,0,0,0,0,0,0,0,1,1
/business/financing-incentives-zones/financing-incentives/zone-designation/,0,0,1,1,0,0,0,0,0,0,1,1
/business/procurement,1,1,0,0,0,0,0,0,0,0,1,1
/business/s/onlinebusinesssearch,1,1,0,0,0,0,0,0,0,0,1,1
/business/tax/withholding,1,1,0,0,0,0,0,0,0,0,1,1
/businessamendments,0,0,1,1,0,0,0,0,0,0,1,1
/businessend,1,1,0,0,0,0,0,0,0,0,1,1
/businessformation,1,1,0,0,0,0,0,0,0,0,1,1
/businessrecords/validate.aspx,1,1,0,0,0,0,0,0,0,0,1,1
/businessreports,1,1,0,0,0,0,0,0,0,0,1,1
/bussiness filing,1,1,0,0,0,0,0,0,0,0,1,1
/buy-an-existing-business,0,0,0,0,0,0,1,1,0,0,1,1
/c-pase/,0,0,1,1,0,0,0,0,0,0,1,1
/c.pace/,1,1,0,0,0,0,0,0,0,0,1,1
/c3RyYXRlZ2,1,1,0,0,0,0,0,0,0,0,1,1
/cafe/ Cultural Arts Facilities Expansion Program – CAFE - NJEDA A post on NJEDA provided by: https:/www.njeda.gov/,1,1,0,0,0,0,0,0,0,0,1,1
/cafe/ legal questionare/,0,0,1,1,0,0,0,0,0,0,1,1
/cafe/cafe@njeda.gov/,0,0,1,1,0,0,0,0,0,0,1,1
/camden-based-contractor-grows-with-support-from-state-training-program/,1,1,0,0,0,0,0,0,0,0,1,1
/canabis,2,1,0,0,0,0,0,0,0,0,2,1
/cannibus,1,1,0,0,0,0,0,0,0,0,1,1
/capital-access-fund/,1,1,0,0,0,0,0,0,0,0,1,1
/capital-one-opens-mobile-financial-literacy-center-in-newark/,0,0,1,1,0,0,0,0,0,0,1,1
/capitalaccessfund/,1,1,0,0,0,0,0,0,0,0,1,1
/career,1,1,0,0,0,0,0,0,0,0,1,1
/careers,0,0,1,1,0,0,0,0,0,0,1,1
/careers/community-engagement-coordinator/,1,1,0,0,0,0,0,0,0,0,1,1
/careers/data-scientist/,1,1,0,0,0,0,0,0,0,0,1,1
/careers/financial-analyst/,1,1,0,0,0,0,0,0,0,0,1,1
/careers/j state jobs/,0,0,1,1,0,0,0,0,0,0,1,1
/careers/legal-counsel/,1,1,0,0,0,0,0,0,0,0,1,1
/careers/policy-analyst/,1,1,0,0,0,0,0,0,0,0,1,1
/careers/project-manager/,1,1,0,0,0,0,0,0,0,0,1,1
/caregoty/start,1,1,0,0,0,0,0,0,0,0,1,1
/catagory/start,1,1,0,0,0,0,0,0,0,0,1,1
/catalystseedrd/,1,1,0,0,0,0,0,0,0,0,1,1
/categories,1,1,0,0,0,0,0,0,0,0,1,1
/categort/star,1,1,0,0,0,0,0,0,0,0,1,1
/category.start,1,1,0,0,0,0,0,0,0,0,1,1
/category/pages/government-contracting,1,1,0,0,0,0,0,0,0,0,1,1
/category/programs-and-incentives/,0,0,0,0,0,0,1,1,0,0,1,1
/category/sectors/,0,0,0,0,0,0,1,1,0,0,1,1
/category/sectors/disaster-relief/,0,0,0,0,0,0,1,1,0,0,1,1
/category/star,0,0,0,0,0,0,1,1,0,0,1,1
/category/start filing a DBA or Alternate Name.,0,0,0,0,0,0,1,1,0,0,1,1
/category/startbbc,0,0,0,0,1,1,0,0,0,0,1,1
/category/startforlicense/certificationinformation,1,1,0,0,0,0,0,0,0,0,1,1
/category/startgoo,1,1,0,0,0,0,0,0,0,0,1,1
